case_id,institute,program,degree,season,decision,notification,result_date,undergrad gpa,gre_v,gre_q,gre_w,gre_subject,status,submit_date,notes
541890,"University Of California, Los Angeles (UCLA)",Gender Studies,PhD,F18,Accepted,via Phone,30 Jan 2018,,,,,,A,31 Jan 2018,Received call from DGS. Email came shortly afterwards.
541885,Yale University,Art History,PhD,F18,,via E,29 Jan 2018,,,,,,U,31 Jan 2018,
541884,University Of Texas At Austin (UT Austin),(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,3.58,153.0,170.0,3.0,n/a,I,31 Jan 2018,
541883,University Of Texas At Austin,Computer Science,PhD,F18,Rejected,via E,31 Jan 2018,3.98,161.0,163.0,0.0,n/a,A,31 Jan 2018,Got rejected today. Unexpected because I had emailed with a professor who seemed encouraging and said he hoped I'd be in his lab.
541877,"University Of Michigan, Ann Arbor","Education,  Educational Leadership And Policy",Masters,F18,Accepted,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541872,"University Of Michigan, Ann Arbor",Chemical Egnineering,PhD,F18,Accepted,via E,1 Jan 2018,,,,,,A,30 Jan 2018,
541868,Alfred University,School Counseling,Masters,F18,,via Phone,30 Jan 2018,,,,,,A,30 Jan 2018,"Got a call to day for interview in mid February. Masters in Spanish, good recs, and 3 yrs of teaching experience"
541863,American Film Institute,Screenwriting,MFA,F18,,via E,30 Jan 2018,,,,,,U,30 Jan 2018,Will be conducting interview on March 2nd.
541861,University Of Texas At Austin,Sociology,PhD,F18,Rejected,via E,29 Jan 2018,3.90,157.0,161.0,5.0,n/a,A,30 Jan 2018,
541857,University Of Texas At Austin (UT Austin),(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,U,30 Jan 2018,"No interview, 1 conference, 1 workshop."
541854,Purdue University,Analytical Chemistry,PhD,F18,Rejected,via E,30 Jan 2018,3.57,162.0,161.0,4.5,n/a,A,30 Jan 2018,
541850,California Institue Of Technology,Astronomy & Astrophysics,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541844,The University Of Virginia (UVA),Art History / History Of Art,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541843,California Institute Of Technology ( Cal Tech ),Astrophysics,PhD,F18,Rejected,via E,30 Jan 2018,3.85,164.0,167.0,4.5,800,A,30 Jan 2018,"2 years AMO research, 1 conference talk, no papers. 800 PGRE, 3.85 GPA."
541842,University Of Texas UT Austin,(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,U,30 Jan 2018,No Interview. 1 Journal 1 Patent
541841,ีUniversity Of Wisconsin - Madison,"Communication Arts (Rhetoric,  Politics,  And Culture)",PhD,F18,Accepted,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541839,ีืUniversity Of Chicago,East Asian History,PhD,F18,Accepted,via E,30 Jan 2018,,,,,,I,30 Jan 2018,email from department chair and chair of admissions
541838,University Of Texas At Austin (UT Austin),Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,3.92,152.0,170.0,3.0,n/a,I,30 Jan 2018,
541837,U C Berkeley,Astronomy,PhD,F18,,via Other,30 Jan 2018,,,,,,U,30 Jan 2018,Has anyone heard back from UC Berkeley after being interviewed?
541836,University Of Texas At Austin (UT Austin),(Computer Science ),PhD,F18,Rejected,via E,30 Jan 2018,3.80,155.0,168.0,3.5,n/a,I,30 Jan 2018,No interview.
541833,California Institue Of Technology (Caltech),Astronomy & Astrophysics,PhD,F18,Rejected,via E,30 Jan 2018,3.90,0.0,0.0,0.0,800,U,30 Jan 2018,
541832,California Institue Of Technology (Caltech),Astronomy,PhD,F18,Rejected,via E,30 Jan 2018,4.00,159.0,168.0,3.5,990,U,30 Jan 2018,
541831,University Of Texas At Austin (UT Austin),(Computer Science ),PhD,F18,Rejected,via E,30 Jan 2018,3.93,158.0,170.0,3.5,n/a,U,30 Jan 2018,"Have two dual undergraduate degrees, Theoretical Math, and Computer Science. One research internship and one professional internship. Currently doing research in computational linguistics. (No publication), o\One ongoing paper in optimization research."
541829,The University Of Virginia (UVA),Art History / History Of Art And Architecture,PhD,F18,Accepted,via E,30 Jan 2018,,,,,,A,30 Jan 2018,Same poster as below. Interviewed late last week. Received an email notification to check the application website. One of my top choices. Absolutely shocked. Good luck to everyone!
541828,California Institue Of Technology (Caltech),Astronomy,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541826,ีUniversity Of Wisconsin - Madison,Communication Arts,PhD,F18,Accepted,via E,30 Jan 2018,3.60,163.0,156.0,5.5,n/a,A,30 Jan 2018,"Received offer via email after one interview. Rhetoric, Politics, and Culture track."
541824,University Of Texas At Austin,(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,U,30 Jan 2018,As expected after seeing today's trend. 1st reject !!
541822,University Of Texas At Austin,(Computer Science - Machine Learning),PhD,F18,Rejected,via E,30 Jan 2018,n/a,159.0,169.0,3.0,n/a,I,30 Jan 2018,"""At this time, we do not anticipate recommending anyone else for admission to the CS PhD graduate program for Fall 2018""."
541821,"""University Of Washington (Seattle)",Advanced Professional MPH Program In Applied Biostatistics & Epidemiology,Masters,F18,Accepted,via E,30 Jan 2018,3.56,167.0,161.0,5.5,n/a,A,30 Jan 2018,"Originally applied to PhD program but was denied a few weeks ago. Offered opportunity to be considered for the MPH. Figured it couldn’t hurt. Was accepted today with no mention of funding, which is what I asked them about before agreeing to being considered. Was directed to investigate funding as ‘some’ opportunities may exist."
541820,University Of Texas At Austin,(Computer Science - Machine Learning),PhD,F18,Rejected,via E,30 Jan 2018,,,,,,U,30 Jan 2018,"Got the standard ""at this time, we are not looking to admit more ... "" email."
541819,California Institute Of Technology (Caltech),Astronomy,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541818,California Institue Of Technology (Caltech),Astronomy,PhD,F18,Rejected,via E,30 Jan 2018,3.00,160.0,160.0,4.5,560,A,30 Jan 2018,"Not surprised. 4 years of research, one of which was a gap year where I did research full-time. Very strong LOR. 2 papers in prep. 1 paper submitted."
541817,UC Davis,Anthropology (Archaeology),PhD,F18,Accepted,via E,30 Jan 2018,3.76,157.0,152.0,4.5,n/a,A,30 Jan 2018,Email from POI
541814,University Of Texas At Austin,Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,,30 Jan 2018,
541811,(SUNY) Stony Brook,American History,PhD,F18,Accepted,via E,26 Jan 2018,,,,,,A,30 Jan 2018,"Received email from Grad Director and POI, should receive official notice this week with a funding offer."
541809,Stanford University,Art History,PhD,F18,,via Other,26 Jan 2018,4.00,155.0,160.0,4.5,n/a,U,30 Jan 2018,"Had my Stanford interview Friday, Jan 26th. I still haven't heard from the department. More than stressed out. Does anyone know the interview acceptance ratio and time frame?"
541806,University Of Ottawa GSPIA,Graduate School Of Public And International Affairs (GSPIA),Masters,F18,Accepted,via E,24 Jan 2018,,,,,,I,30 Jan 2018,"3.35 GPA (in last two years). 2.7 (over all) however I did explain special circu*stances for previous poor performance. My resume was quite good. 2 research internships, 2 international internships and one internship in Canada. Also a lot of volunteering."
541802,"UCSD (University Of California, San Diego)",Art History,PhD,F18,,via E,24 Jan 2018,,,,,,I,30 Jan 2018,Are other admitted applicants to the UC system waiting to hear about funding? I received an admission email from the DGS that does not refer to financial aid but surely that cannot be it! What is the situation in the other UC programs?
541800,University Of Chicago,East Asian History,PhD,F18,Accepted,via E,30 Jan 2018,3.87,167.0,161.0,5.0,n/a,I,30 Jan 2018,Informal email from chair. Formal offer will follow in late Feb.
541799,University Of Texas At Austin,Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,3.98,152.0,169.0,3.5,n/a,I,30 Jan 2018,
541798,Northern Arizona State University,Physics,Masters,F18,,via Phone,30 Jan 2018,,,,,,A,30 Jan 2018,"Called to see if I have any questions about the program and confirm interest. Stated that acceptances should start going out ""soon""."
541797,UC Los Angeles (UCLA),Political Science,PhD,F18,Accepted,via E,30 Jan 2018,3.99,159.0,158.0,5.0,n/a,A,30 Jan 2018,So excited!!
541792,University Of Texas At Austin,(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,3.60,153.0,164.0,4.0,n/a,I,30 Jan 2018,1 top conference in robotics. Tough luck. Good luck to all the selected candidates.
541788,"University Of California, Los Angeles (UCLA)",Political Science,PhD,F18,Accepted,via E,30 Jan 2018,3.75,168.0,159.0,5.5,n/a,A,30 Jan 2018,
541786,"The University Of California, Los Angeles (UCLA)",Political Science,PhD,F18,Accepted,via E,30 Jan 2018,3.49,159.0,161.0,4.5,n/a,U,30 Jan 2018,Email from POI.
541784,"(University Of California, Los Angeles (UCLA)",Politicial Science,PhD,F18,Accepted,via E,30 Jan 2018,3.87,162.0,165.0,5.0,n/a,A,30 Jan 2018,Can't believe it! Dream school (native Californian here!)
541783,"University Of Michigan, Ann Arbor",Chemistry,PhD,F18,Rejected,via E,26 Jan 2018,,,,,,O,30 Jan 2018,Heartbreaking
541778,The University Of Texas (Austin),Sociology,PhD,F18,Rejected,via E,29 Jan 2018,,,,,,,30 Jan 2018,Sad
541770,University Of Texas At Austin (UT Austin),Chemical Engineering,PhD,F18,Rejected,via E,25 Jan 2018,,,,,,,30 Jan 2018,
541769,University Of Texas At Austin,(Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,U,30 Jan 2018,
541768,University Of Texas At Austin (UT Austin),(Computer Science ),PhD,F18,Rejected,via E,30 Jan 2018,,,,,,I,30 Jan 2018,Received an email.
541758,University Of Texas At Austin,Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,4.00,163.0,166.0,4.5,n/a,A,30 Jan 2018,No publications and little CS research experience. Still surprised because a non-POI professor reached out to me and seemed keen on me joining their group.
541757,Penn State (Pennsylvania State University),Anthropology (Archaeological),PhD,F18,,via E,30 Jan 2018,,,,,,A,30 Jan 2018,Second round interview invite! Apparently I was impressive enough during the Skype interview to merit a trip out. Woo!
541756,Duke University,Department Of Political Science (American),PhD,F18,Accepted,via Website,30 Jan 2018,3.95,170.0,165.0,6.0,n/a,A,30 Jan 2018,Received an email to check the website. So excited!
541754,University Of Texas At Austin (UT Austin),Computer Science,PhD,F18,Rejected,via E,30 Jan 2018,3.26,163.0,164.0,6.0,n/a,A,30 Jan 2018,ML/NLP focus. 1 pub on arXiv in generative modeling. More than a decade of industry experience (not in ML).
541752,Cleveland State University/University Of Akron,Adult Development And Aging,PhD,F18,,via E,29 Jan 2018,,,,,,A,30 Jan 2018,Phone interview on 2/1 with program director.
541743,Rutgers (State University Of New Jersey) New Brunswick,Adult Clinical Psychology (PsyD),Other,F18,,via E,30 Jan 2018,,,,,,A,30 Jan 2018,Email from program director. Interviews on 2/19.
541726,"University Of Michigan, Ann Arbor",Physics,PhD,F18,Accepted,via E,29 Jan 2018,4.00,166.0,164.0,4.5,890,A,30 Jan 2018,applied for hep-th! got department fellowship and quarter-time TA position
541723,University Of Alaska Fairbanks,Environmental Chemistry,PhD,F18,,via E,30 Jan 2018,,,,,,A,30 Jan 2018,"Interview with a PI of interest. He wasn't actually one that I had mentioned in my SOP, but he contacted me interested in my experience! Hopefully to hear more soon!"
541706,University Of British Columbia (UBC),Abnormal & Clinical Psychology,Masters,F18,Rejected,via E,30 Jan 2018,,,,,,,30 Jan 2018,
541699,Texas A&M,Adult Clinical Psychology,PhD,F18,Accepted,via Phone,30 Jan 2018,3.67,162.0,158.0,5.0,n/a,A,30 Jan 2018,"Informed of official offer by phone, email with details coming soon. PI: LM"
541691,Massachusetts Insitute Of Technology (MIT),Adv. Materials Science And Engineering,PhD,F18,Rejected,via E,22 Jan 2018,,,,,,I,30 Jan 2018,
541685,"University Of California, Los Angeles (UCLA)",Sociology,PhD,F18,Accepted,via E,30 Jan 2018,,,,,,A,30 Jan 2018,Recommended for admission. Official acceptance coming soon.
541684,Texas Tech Health Sciences Center,Audiology  (Au.D.),Other,F18,,via E,22 Dec 2017,3.94,153.0,149.0,4.0,n/a,A,30 Jan 2018,
541683,‌Boston University,Adv. Materials Science And Engineering,PhD,F18,Accepted,via E,26 Jan 2018,,,,,,I,30 Jan 2018,
541681,Auburn,Audiology  (Au.D.),Other,F18,,via E,30 Jan 2018,3.92,153.0,149.0,4.0,n/a,A,30 Jan 2018,
541677,Harvard (Graduate School Of Arts And Sciences),Department Of Earth And Planetary Science,PhD,F18,Accepted,via E,29 Jan 2018,,,,,,A,30 Jan 2018,"Got an informal acceptance via email from the PI I talked to! Said formal ones go out for EPS next week. 5 publications, 2+ years research, 2 conferences. Godspeed!"
541669,Syracuse,Adult Clinical Psychology,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,POI: PV Syracuse was definitely a stretch for me. Best of luck to everyone!
541662,Auburn,Audiology  (Au.D.),Other,F18,,via E,30 Jan 2018,3.83,149.0,152.0,4.0,n/a,A,30 Jan 2018,"Invited to interview day, top 50 applicants."
541660,‌Boston University,Astronomy & Astrophysics,PhD,F18,Accepted,via E,29 Jan 2018,n/a,161.0,162.0,5.5,n/a,A,30 Jan 2018,"Received an email saying they had ""exciting news"" and wanted to talk for ~15 minutes."
541654,"The University Of Colorado, Boulder",Astronomy & Astrophysics,PhD,F18,,via Other,30 Jan 2018,,,,,,A,30 Jan 2018,"To the people asking about Boulder, Ohio State, and McGill Astronomy programs, I've applied to all three and haven't heard anything either. Looks like there have been some people accepted or interviewed at McGill though."
541647,The University Of Massachusetts Amherst (UMass),(English),PhD,F18,Accepted,via E,30 Jan 2018,,,,,,A,30 Jan 2018,
541644,UC Irvine (UCI),American History,PhD,F18,,via E,10 Jan 2018,,,,,,A,30 Jan 2018,
541637, University Of Florida (Gainesville),Accounting & Finance,PhD,F18,,via Phone,30 Jan 2018,3.60,155.0,170.0,3.5,n/a,U,30 Jan 2018,Received a phone call to set up a Skype interview.
541636,Syracuse University,Adult Clinical Psychology,PhD,F18,Rejected,via E,30 Jan 2018,,,,,,A,30 Jan 2018,generic email
541632,The University Of Virginia (UVA),Art History / History Of Art And Architecture,PhD,F18,,via E,19 Jan 2018,3.50,158.0,0.0,0.0,n/a,A,30 Jan 2018,Interviewed already. Waiting to hear on decisions!
541624,The University Of Auckland,Department Of Politics And International Relations,PhD,F18,Rejected,via Website,30 Jan 2018,,,,,,I,30 Jan 2018,
541619,Southern Methodist University,Art Hisory,PhD,F18,,via E,29 Jan 2018,,,,,,A,30 Jan 2018,
541618,The University Of Arizona,Geophysics,Masters,F18,,via E,30 Jan 2018,,,,,,A,30 Jan 2018,Notified via email of status as finalist for acceptance and invited to prospective student weekend in early March.
541614,The University Of Massachusetts Amherst (UMass),Chemical Engineering,PhD,F18,Accepted,via E,29 Jan 2018,,,,,,A,30 Jan 2018,
541602,Washington State University (WSU),Anthropology (Archaeology),PhD,F18,Accepted,via E,29 Jan 2018,,,,,,A,30 Jan 2018,No word yet on funding.
541600,Southern Methodist University (SMU),Anthropology (Archaeology),PhD,F18,Accepted,via E,29 Jan 2018,,,,,,A,30 Jan 2018,No word yet on funding.
541593,(Arizona State University) ASU Tempe,Anthroplogy,PhD,F18,Accepted,via E,30 Jan 2018,4.00,162.0,164.0,5.5,n/a,U,30 Jan 2018,"Received notice by email, along w/ invitation to visit in late Feb. No word on funding yet. Very excited! Best of luck to everyone"
541592,The University Of Colorado - Boulder,(Applied Mathematics),PhD,F18,,via E,30 Jan 2018,,,,,,U,30 Jan 2018,
541589,Harvard (Graduate School Of Arts And Sciences),BBS (Microbiology),PhD,F18,Rejected,via Other,30 Jan 2018,3.96,155.0,165.0,4.5,n/a,A,30 Jan 2018,Emailed the program coordinator about my application status. Kinda figured it was late in the game. Some well needed closure after waiting this long.
541586,Brown University,Public Affairs,Masters,F18,Accepted,via Website,29 Jan 2018,2.87,157.0,153.0,5.0,n/a,A,30 Jan 2018,"Extremely happy and surprised! Dream school with word of funding, as well. Never give up hope :)"
541584,Penn State (Pennsylvania State University),Astronomy & Astrophysics,PhD,F18,Rejected,via E,30 Jan 2018,3.85,0.0,0.0,0.0,880,I,30 Jan 2018,"1 publication in a conference proceeding, 1 in preparation for a journal."
541579,OTIS College Of Art & Design,Creative Writinf,MFA,F18,Accepted,via E,26 Jan 2018,,,,,,A,30 Jan 2018,
541568,University Of Texas At Austin,American Studies,PhD,F18,,via E,29 Jan 2018,3.73,166.0,150.0,4.5,n/a,A,30 Jan 2018,Super nice e-mail from Admin coordinator with information about funding if admitted.
541563,Syracure University,Adult Clinical Psychology,PhD,F18,,via Other,30 Jan 2018,,,,,,,30 Jan 2018,"To the Syracuse person below--I also phone interviewed with Syracuse. After 2 weeks, I emailed the PI (EA) to ask about my status and she informed me that I was not invited for an in-person interview."
